Time(day),a(km),e,i(deg),n(deg),w(deg),m(deg),hp(km)
3076.99888449,nan,nan,     nan,     nan,     nan,322.2684,nan
3100.50404348,nan,nan,     nan,     nan,     nan,356.2218,nan
3109.50853365,nan,nan,     nan,     nan,     nan,350.5266,nan
3111.50972455,nan,nan,     nan,     nan,     nan,352.9617,nan
3119.01438480,nan,nan,     nan,     nan,     nan,359.7054,nan
3131.52253902,nan,nan,     nan,     nan,     nan, 16.5160,nan
3139.52731886,nan,nan,     nan,     nan,     nan, 22.8300,nan
3143.52920756,nan,nan,     nan,     nan,     nan, 26.0271,nan
3192.53891012,nan,nan,     nan,     nan,     nan, 59.9920,nan
3254.05290004,nan,nan,     nan,     nan,     nan,126.2603,nan
3274.56535073,nan,nan,     nan,     nan,     nan,145.2482,nan
3279.56856462,nan,nan,     nan,     nan,     nan,149.4938,nan
3324.58575792,nan,nan,     nan,     nan,     nan,190.0191,nan
3404.60030479,nan,nan,     nan,     nan,     nan,269.6774,nan
3443.62313243,nan,nan,     nan,     nan,     nan,303.7340,nan
3464.63011281,nan,nan,     nan,     nan,     nan,314.4598,nan
3464.63012282,nan,nan,     nan,     nan,     nan,316.5339,nan
3471.63137311,nan,nan,     nan,     nan,     nan,319.8284,nan
3473.63156244,nan,nan,     nan,     nan,     nan,319.0435,nan
3475.63180275,nan,nan,     nan,     nan,     nan,317.5652,nan
3478.63202350,nan,nan,     nan,     nan,     nan,317.3991,nan
3483.63242310,nan,nan,     nan,     nan,     nan,326.1825,nan
3487.63291090,nan,nan,     nan,     nan,     nan,337.9224,nan
3491.63321080,nan,nan,     nan,     nan,     nan,350.2410,nan
3494.63315885,nan,nan,     nan,     nan,     nan,345.4224,nan
3502.63343874,nan,nan,     nan,     nan,     nan,357.6608,nan
3504.13350028,nan,nan,     nan,     nan,     nan,  1.7976,nan
3513.13399477,nan,nan,     nan,     nan,     nan, 11.6524,nan
3514.63421365,nan,nan,     nan,     nan,     nan, 15.4855,nan
3517.13450783,nan,nan,     nan,     nan,     nan, 18.2300,nan
3519.63523979,nan,nan,     nan,     nan,     nan, 32.6112,nan
3523.63554255,nan,nan,     nan,     nan,     nan, 25.0998,nan
3525.63566080,nan,nan,     nan,     nan,     nan, 17.7774,nan
3528.63682256,nan,nan,     nan,     nan,     nan, 38.3695,nan
3533.63809476,nan,nan,     nan,     nan,     nan, 41.9390,nan
3537.63907180,nan,nan,     nan,     nan,     nan, 32.8576,nan
3539.13957057,nan,nan,     nan,     nan,     nan, 33.3389,nan
3542.14078555,nan,nan,     nan,     nan,     nan, 39.7961,nan
3576.15928826,nan,nan,     nan,     nan,     nan, 63.2874,nan
3578.16059956,nan,nan,     nan,     nan,     nan, 64.8974,nan
3580.16184888,nan,nan,     nan,     nan,     nan, 74.9299,nan
3584.16460547,nan,nan,     nan,     nan,     nan, 82.6877,nan
3587.16587863,nan,nan,     nan,     nan,     nan, 72.6037,nan
3588.66686377,nan,nan,     nan,     nan,     nan, 85.0311,nan
3591.16786990,nan,nan,     nan,     nan,     nan, 78.9578,nan
3592.66871629,nan,nan,     nan,     nan,     nan, 75.0388,nan
3594.16948447,nan,nan,     nan,     nan,     nan, 75.9899,nan
3596.17067227,nan,nan,     nan,     nan,     nan, 91.7691,nan
3606.17466673,nan,nan,     nan,     nan,     nan, 96.8685,nan
3613.67652783,nan,nan,     nan,     nan,     nan,101.2459,nan
3625.67870030,nan,nan,     nan,     nan,     nan,112.2524,nan
